payment_id,order_id,payment_date,amount,payment_method
557,6173,2024-04-26,151.48930421749318,Credit Card
558,14536,2024-06-13,872.0637351229358,Credit Card
559,3123,2024-12-07,508.2042137855738,Debit Card
560,14332,2024-06-04,168.60204465625773,Credit Card
561,15718,2024-03-16,794.5347664299643,UPI
562,7412,2024-09-13,845.3031163408402,PayPal
563,3881,2024-05-27,565.5044945761435,Credit Card
564,130,2024-08-04,895.1848889407117,PayPal
565,12292,2024-05-01,312.1476145571181,Credit Card
566,10978,2024-01-22,698.5715956855533,Credit Card
567,8662,2024-07-03,393.3225879252047,Credit Card
568,5364,2024-03-12,633.9967270825175,UPI
569,6815,2024-06-03,898.1456976371819,Debit Card
570,2846,2024-11-07,49.21033676850321,UPI
571,1050,2024-03-18,102.19426366079895,Credit Card
572,13924,2024-01-30,931.4222854303773,UPI
573,844,2024-08-06,137.3655692777042,UPI
574,11580,2024-10-12,145.5474661687951,UPI
575,15886,2024-02-07,467.9737563623307,UPI
576,3227,2024-06-17,189.2565186768572,UPI
577,13408,2024-06-21,831.3204039504528,Credit Card
578,13378,2024-12-11,700.6722462508877,PayPal
579,13633,2024-06-14,59.541920460160114,Credit Card
580,4593,2024-08-27,193.4187858886526,Credit Card
581,3618,2024-02-22,870.0113046803581,Debit Card
582,4992,2024-04-10,38.88016949674875,Credit Card
583,5725,2024-06-30,527.404378635924,Credit Card
584,7649,2024-10-17,261.73205420414246,PayPal
585,9825,2024-08-28,250.66594234143702,UPI
586,9583,2024-11-04,181.5281059284971,Debit Card
587,13519,2024-11-07,545.9490834975932,Credit Card
588,2460,2024-04-29,645.8714847146375,PayPal
589,2440,2024-01-28,652.0071228218738,Credit Card
590,12795,2024-09-14,75.96955541627077,Credit Card
591,17062,2024-03-14,439.93652458045153,UPI
592,7886,2024-02-11,381.2817585996889,Debit Card
593,17332,2024-08-05,145.53492787378556,Debit Card
594,16806,2024-10-08,95.42927069507826,Debit Card
595,12868,2024-04-25,414.1472847260628,Debit Card
596,9415,2024-03-13,38.57973523995366,Credit Card
597,9025,2024-12-03,952.8605720588004,Debit Card
598,9315,2024-10-21,365.189010616102,Credit Card
599,17619,2024-09-25,912.0691926765712,Debit Card
600,1234,2024-06-16,240.7297800447266,Credit Card
601,5663,2024-03-29,848.5895988453426,UPI
602,4217,2024-01-27,101.55950706929258,Credit Card
603,116,2024-06-29,182.48341125666653,Debit Card
604,17559,2024-04-23,165.3399344702672,UPI
605,12829,2024-01-27,171.62233439917208,Credit Card
606,4731,2024-11-25,782.1310701214852,Debit Card
607,13995,2024-10-16,555.8515459359236,UPI
608,5881,2024-05-15,912.2055665310506,Debit Card
609,15223,2024-02-27,645.3631527175531,UPI
610,5355,2024-02-13,508.1392143813703,UPI
611,10820,2024-08-12,675.3644658167676,Debit Card
612,11017,2024-12-23,377.2895773520209,Credit Card
613,15522,2024-10-15,386.0036077618148,UPI
614,16923,2024-11-08,33.65875576050928,UPI
615,12300,2024-12-25,950.7594706809497,Debit Card
616,9660,2024-01-01,240.44819917091993,Credit Card
617,755,2024-12-13,557.4405957787059,Debit Card
618,2403,2024-03-10,989.2533931575932,Credit Card
619,3559,2024-08-18,174.91782777055835,UPI
620,13376,2024-07-31,204.8492169395703,Debit Card
621,2118,2024-09-03,415.42086332626286,UPI
622,2373,2024-03-19,803.2344303389149,PayPal
623,2931,2024-12-26,140.58974320455127,Debit Card
624,2201,2024-01-19,963.1710734873295,Debit Card
625,14925,2024-09-30,367.92380903693845,PayPal
626,13142,2024-11-05,509.7802802091096,Credit Card
627,4499,2024-05-18,839.095220882287,PayPal
628,277,2024-05-07,801.0907758202396,PayPal
629,4665,2024-10-19,657.464744719819,UPI
630,1890,2024-06-29,407.1941289119645,Credit Card
631,5643,2024-01-27,926.7858375771002,Debit Card
632,10638,2024-09-24,531.1621793285883,Debit Card
633,1322,2024-04-17,682.2912484391011,Debit Card
634,4850,2024-09-14,220.72530551630308,PayPal
635,4187,2024-06-23,239.07224918418163,Credit Card
636,5511,2024-09-13,173.68885299038402,Debit Card
637,502,2024-01-07,795.8430060214237,Debit Card
638,8960,2024-09-06,104.2054078070158,UPI
639,3808,2024-09-28,353.30135260399237,UPI
640,7461,2024-11-06,992.0113970896521,PayPal
641,8192,2024-09-05,674.852286365214,Credit Card
642,6057,2024-11-29,110.4759251606013,Debit Card
643,15740,2024-03-12,705.2234870744178,Debit Card
644,17325,2024-10-15,748.6331487516728,PayPal
645,8366,2024-11-10,889.2828644571283,Debit Card
646,6923,2024-11-03,71.80218933854904,UPI
647,3052,2024-10-14,175.09650559181003,UPI
648,16724,2024-11-18,395.3576149278777,UPI
649,15457,2024-05-14,590.8471065947116,UPI
650,13524,2024-10-26,162.24857714995616,Credit Card
651,8510,2024-08-08,423.8262947683726,PayPal
652,5541,2024-12-13,129.82407692250007,PayPal
653,7460,2024-08-13,276.8564213741672,Debit Card
654,14974,2024-11-04,723.3515531938205,Credit Card
655,10333,2024-08-31,804.5440667991788,PayPal
656,4553,2024-09-17,911.6363644252615,PayPal
657,11410,2024-05-30,594.8532332771845,UPI
658,8174,2024-01-06,722.042732630094,Credit Card
659,15169,2024-11-24,818.252722313829,PayPal
660,1932,2024-10-31,162.1798945207513,Debit Card
661,8899,2024-01-11,784.7414864854427,UPI
662,15970,2024-05-19,689.3930538743784,PayPal
663,11831,2024-12-14,540.878457878034,PayPal
664,17592,2024-06-11,266.26277410801896,PayPal
665,6255,2024-07-01,753.3905839468326,Credit Card
666,713,2024-02-26,383.21082605874216,Credit Card
667,13765,2024-11-11,288.82585869160215,Debit Card
668,17296,2024-05-05,33.09818854388578,Debit Card
669,6397,2024-06-10,899.793243639028,Credit Card
670,12131,2024-11-19,379.21788289344545,Credit Card
671,4222,2024-05-19,322.8682011684402,Credit Card
672,13240,2024-01-24,16.641040488262714,Debit Card
673,13974,2024-02-21,430.7161304825845,Credit Card
674,14808,2024-11-11,596.958637395256,PayPal
675,7096,2024-10-11,851.1460186932202,PayPal
676,7129,2024-08-19,127.08743799745223,PayPal
677,2233,2024-11-04,800.448249385488,UPI
678,6497,2024-03-13,552.3907528940375,Credit Card
679,14314,2024-02-19,734.8865897372068,Debit Card
680,3400,2024-05-23,605.7377265119183,PayPal
681,11781,2024-05-03,909.9181496893162,Credit Card
682,12030,2024-11-19,453.29247056932223,Debit Card
683,3115,2024-12-07,539.7483104063126,Debit Card
684,12585,2024-07-24,697.9231952586375,Debit Card
685,5913,2024-06-14,494.67377688296614,Credit Card
686,4945,2024-01-27,653.5945170397497,Credit Card
687,17105,2024-09-10,27.690406163978043,UPI
688,16850,2024-04-26,605.5400789342458,Credit Card
689,9293,2024-05-03,298.60823431057446,UPI
690,13784,2024-08-31,834.5172571949382,Debit Card
691,17167,2024-10-08,237.48907503061042,Debit Card
692,5528,2024-06-21,725.6832645171406,Debit Card
693,4885,2024-09-26,882.8136088476224,UPI
694,11253,2024-09-05,125.34491868069922,UPI
695,9114,2024-09-18,956.4384587689615,Credit Card
696,12330,2024-08-28,203.39585003597728,Credit Card
697,6260,2024-08-15,706.0075140873032,Debit Card
698,7038,2024-09-10,850.1598004676391,UPI
699,8441,2024-07-23,26.201249787466992,PayPal
700,11622,2024-04-20,946.4322343681395,Debit Card
701,12289,2024-08-22,381.10320055310086,Credit Card
702,5918,2024-08-27,561.3691983753168,Credit Card
703,14735,2024-05-01,756.4766872455814,UPI
704,17147,2024-06-11,388.86858828143176,PayPal
705,12806,2024-06-06,555.3350279961028,UPI
706,16879,2024-05-19,202.19167656550277,UPI
707,12437,2024-11-15,185.58742848137726,UPI
708,2443,2024-12-16,964.6691335082461,Debit Card
709,7622,2024-06-11,295.6758661422692,UPI
710,7812,2024-07-14,929.3648225009487,UPI
711,11042,2024-07-22,143.92339487314558,PayPal
712,17579,2024-07-07,552.8305609942429,Credit Card
713,10612,2024-11-12,63.08754399190884,Credit Card
714,15793,2024-01-07,695.7442417813602,Credit Card
715,15099,2024-03-08,766.3102728060888,Debit Card
716,14209,2024-09-06,690.0265807176056,Credit Card
717,11271,2024-03-03,848.5125439498075,UPI
718,12656,2024-11-11,223.8406964027112,PayPal
719,6238,2024-06-02,145.01684253740714,Debit Card
720,328,2024-01-11,531.1568199220445,PayPal
721,16231,2024-05-11,131.44823854639137,PayPal
722,12788,2024-07-03,344.23552312324983,Credit Card
723,4876,2024-11-19,159.35464428157186,Credit Card
724,3382,2024-09-08,652.4638488477448,PayPal
725,1945,2024-07-12,91.5471236297753,UPI
726,1947,2024-11-01,203.5104953112568,Debit Card
727,7957,2024-09-07,940.4574491307134,UPI
728,16940,2024-01-06,553.4999811118362,UPI
729,10854,2024-02-12,713.2680806789174,Credit Card
730,16114,2024-11-23,352.22819888404285,PayPal
731,6731,2024-07-22,400.9034310708859,UPI
732,16098,2024-12-03,659.2766213785571,UPI
733,5821,2024-04-09,144.07378107921616,Debit Card
734,17007,2024-12-20,276.3625053433302,UPI
735,6314,2024-12-30,74.24828929692043,Debit Card
736,17492,2024-08-10,582.5848579916552,PayPal
737,4495,2024-07-21,319.3013071810661,Credit Card
738,869,2024-03-31,816.9121409396314,Debit Card
739,9583,2024-06-16,840.0216037623537,UPI
740,12223,2024-02-16,30.011878681073544,PayPal
741,15111,2024-05-08,120.95717085362539,Debit Card
742,16865,2024-11-25,107.61229319093056,Credit Card
743,2689,2024-05-16,311.01376549981444,Debit Card
744,4721,2024-11-24,831.4787782462697,Debit Card
745,6347,2024-11-17,662.897862133506,Credit Card
746,3972,2024-03-12,748.2000535508482,Debit Card
747,10714,2024-11-18,13.319608361368543,Credit Card
748,8977,2024-03-26,770.9919955207528,UPI
749,14730,2024-01-09,817.6599220017948,Credit Card
750,13673,2024-10-08,228.81830770599856,Credit Card
751,3924,2024-11-02,717.1173976380372,Credit Card
752,12373,2024-05-03,253.32087471106254,UPI
753,9408,2024-12-03,375.9934352816988,Credit Card
754,7674,2024-01-07,40.46020131346738,PayPal
755,13294,2024-06-20,798.1237288399852,Debit Card
756,4135,2024-05-04,317.0791380905068,UPI
757,16648,2024-03-23,152.9236512459292,PayPal
758,15227,2024-01-04,936.4877035796466,Debit Card
759,12891,2024-03-10,314.0357100388531,PayPal
760,12164,2024-11-25,749.3118695305037,Credit Card
761,10434,2024-08-25,877.9125114214306,Credit Card
762,2127,2024-12-25,938.1187497722507,UPI
763,3296,2024-10-21,398.5935249700914,Credit Card
764,3246,2024-01-17,272.40711442670005,Credit Card
765,8682,2024-10-05,160.02061540257836,UPI
766,3687,2024-03-14,552.3533372591056,Credit Card
767,5746,2024-08-17,933.1903798157244,Debit Card
768,13419,2024-03-14,859.8845784912214,UPI
769,8459,2024-01-14,329.06701955021424,Debit Card
770,6445,2024-09-27,311.21755680939384,PayPal
771,15347,2024-07-27,941.2132975442669,PayPal
772,16331,2024-08-03,971.1283369705747,UPI
773,1277,2024-11-15,195.9460388206517,Debit Card
774,15066,2024-05-06,921.5973336137492,PayPal
775,5453,2024-12-29,620.3689529330745,PayPal
776,10464,2024-07-20,216.10277316925385,UPI
777,10237,2024-10-23,851.6879463952656,UPI
778,7980,2024-06-16,477.96166017176154,UPI
779,16524,2024-05-06,352.14618358476156,Credit Card
780,8344,2024-04-15,225.28651436196236,PayPal
781,1830,2024-10-10,506.8956668186311,PayPal
782,747,2024-06-30,873.6334678652938,Debit Card
783,7305,2024-12-25,880.6866460901095,UPI
784,6799,2024-01-31,143.4021194587481,Debit Card
785,5640,2024-01-01,58.1847074307895,PayPal
786,14625,2024-12-03,815.0361953883029,Credit Card
787,14820,2024-09-03,234.6251123869644,Debit Card
788,8557,2024-11-10,829.1780180277832,Debit Card
789,16905,2024-12-25,361.0475002286963,Debit Card
790,14850,2024-02-01,504.10777488312215,PayPal
791,11634,2024-08-09,636.5937327933821,UPI
792,6447,2024-10-06,741.2903370849657,Debit Card
793,5536,2024-08-07,487.996771550629,Credit Card
794,3534,2024-05-14,322.4886183954006,Credit Card
795,15310,2024-02-01,753.5757458416567,UPI
796,13544,2024-03-26,852.5669945620258,PayPal
797,5070,2024-12-08,912.6359860878708,UPI
798,10821,2024-03-02,665.6106270840397,PayPal
799,6273,2024-10-19,72.51073777269632,UPI
800,3170,2024-05-08,329.8901766270021,PayPal
801,8168,2024-08-26,150.92952238638196,Debit Card
802,11457,2024-01-16,763.0587658294,Credit Card
803,5696,2024-12-29,589.3362539812463,PayPal
804,16597,2024-05-30,955.1430426379673,Debit Card
805,4229,2024-02-15,807.1728079902799,UPI
806,6696,2024-05-30,110.14249282648812,UPI
807,10409,2024-08-06,848.5198578425646,PayPal
808,15083,2024-10-12,693.8691925683506,Credit Card
809,14350,2024-12-28,518.291698105631,PayPal
810,13732,2024-08-16,791.7974956803082,PayPal
811,2122,2024-04-17,120.07004526069858,Credit Card
812,5889,2024-07-28,91.85949055269107,Credit Card
813,11557,2024-07-15,231.10203434239398,Credit Card
814,4447,2024-08-22,137.90389659245022,Debit Card
815,16037,2024-09-19,429.79803632657155,Credit Card
816,7551,2024-08-09,919.2247601624721,Debit Card
817,1864,2024-06-15,545.3410290427763,PayPal
818,1583,2024-11-22,932.3010151359647,Debit Card
819,9654,2024-01-16,991.0563457788841,Credit Card
820,16528,2024-08-22,74.86624250729403,UPI
821,16969,2024-11-27,13.23578753175419,UPI
822,14717,2024-09-04,732.5538645736622,Credit Card
823,16648,2024-07-10,974.830633806799,UPI
824,14922,2024-10-20,783.9979949374255,Debit Card
825,14515,2024-02-22,573.1645640767183,UPI
826,10941,2024-04-18,809.9815682843091,Credit Card
827,6149,2024-11-18,759.4820348426879,UPI
828,1859,2024-09-21,368.08199692778027,PayPal
829,6403,2024-04-22,937.1031665000373,UPI
830,3142,2024-01-14,66.36659511020564,Credit Card
831,889,2024-11-08,210.5173387594966,Debit Card
832,9211,2024-01-12,263.27096260710226,Credit Card
833,10948,2024-12-28,173.6114906996502,UPI
834,10928,2024-11-21,703.2247630933148,Credit Card
835,10136,2024-02-29,663.19628739843,Debit Card
836,2760,2024-08-28,965.6238967565812,Credit Card
837,11743,2024-10-29,653.6358321574504,Credit Card
838,16418,2024-07-05,526.6350659750501,Debit Card
839,15381,2024-05-15,356.60938976059083,UPI
840,14595,2024-09-25,931.4730097692976,Credit Card
841,4927,2024-06-07,520.18714239829,PayPal
842,11587,2024-11-26,552.904829228734,Debit Card
843,4010,2024-08-18,756.2709351801889,Debit Card
844,15917,2024-01-31,458.7357501033334,Debit Card
845,11673,2024-06-30,495.86697975813837,Credit Card
846,12563,2024-06-29,297.9841420260295,Credit Card
847,596,2024-10-24,629.9139049365613,UPI
848,501,2024-10-18,44.65887906322491,Debit Card
849,2652,2024-08-14,126.1626839544154,UPI
850,14362,2024-03-07,793.6711486687634,Credit Card
851,16623,2024-09-19,729.0584556323386,Credit Card
852,4839,2024-02-25,681.7231322079972,UPI
853,979,2024-09-25,102.7439997699432,UPI
854,3806,2024-04-17,95.89863485293651,UPI
855,10194,2024-10-06,350.2608164097944,PayPal
856,14526,2024-04-27,360.2468402529718,PayPal
857,13530,2024-07-01,449.5241365832787,Debit Card
858,2249,2024-12-09,738.3101823195091,Debit Card
859,9949,2024-03-24,928.2878029281611,UPI
860,13661,2024-01-11,149.79102948554637,Debit Card
861,16080,2024-09-30,479.96398504015195,Debit Card
862,4762,2024-05-29,255.19197406532672,PayPal
863,2154,2024-10-29,869.9769732495131,Credit Card
864,8310,2024-07-31,736.0160853135948,Credit Card
865,3139,2024-05-22,463.1256896173642,UPI
866,7735,2024-06-28,963.1869301112389,UPI
867,3594,2024-10-02,503.3681851572894,Credit Card
868,14297,2024-05-09,195.54747631783667,PayPal
869,3225,2024-06-29,21.857178419787374,Credit Card
870,14626,2024-12-27,190.63357593715511,Credit Card
871,10238,2024-12-27,997.8456113497728,Credit Card
872,16630,2024-09-19,955.0587280563628,PayPal
873,11201,2024-01-18,935.6120932779555,Credit Card
874,9623,2024-11-17,76.0636206903787,Debit Card
875,4384,2024-02-03,164.84187616600246,Credit Card
876,10463,2024-03-25,894.602852136951,Credit Card
877,14071,2024-08-22,786.4849102517278,Credit Card
878,16163,2024-08-29,668.3610340876012,Debit Card
879,7598,2024-01-09,806.5863891593434,Credit Card
880,2465,2024-12-06,594.5693139456152,Debit Card
881,16517,2024-07-21,527.7190471951496,PayPal
882,15239,2024-03-27,135.6008814725775,UPI
883,15682,2024-03-31,711.0843826804288,Debit Card
884,13761,2024-10-31,475.6641804766088,Debit Card
885,3212,2024-09-17,974.5270968810029,Credit Card
886,8258,2024-02-21,101.77602916350048,UPI
887,5912,2024-03-24,535.0042040958714,UPI
888,16932,2024-02-28,513.293662717452,Debit Card
889,6831,2024-01-23,896.7036718699106,PayPal
890,11149,2024-09-17,635.6843459746138,Credit Card
891,15646,2024-01-24,169.0563960645558,Credit Card
892,7927,2024-10-18,595.9406846684897,UPI
893,6785,2024-01-29,775.5006135489577,Debit Card
894,15120,2024-08-22,44.5465603574978,Debit Card
895,9406,2024-12-01,707.1983903945002,Credit Card
896,3341,2024-01-03,67.88984243344996,UPI
897,17268,2024-12-09,503.6918284544141,Credit Card
898,13399,2024-04-19,181.48815323243505,Credit Card
899,11543,2024-07-13,530.2146346733642,UPI
900,10443,2024-12-21,494.6011234956382,Credit Card
901,12847,2024-04-05,642.6212652650165,Credit Card
902,4460,2024-01-12,803.998485192917,Credit Card
903,714,2024-06-14,703.534440549139,Debit Card
904,16675,2024-07-17,638.2174367946012,UPI
905,342,2024-08-23,556.7069751301373,Credit Card
906,9830,2024-05-21,784.5644905280913,Debit Card
907,2361,2024-10-29,939.9776898364922,UPI
908,8181,2024-06-23,317.8799969091184,Debit Card
909,11871,2024-07-13,179.3583474955719,Debit Card
910,409,2024-02-28,534.8506063098308,PayPal
911,10605,2024-01-18,586.9331064229169,PayPal
912,5171,2024-03-11,357.8617320095037,Debit Card
913,16124,2024-09-16,476.77300388675275,Debit Card
914,5348,2024-11-01,897.9352257225742,Debit Card
915,16700,2024-12-03,266.9635558514979,PayPal
916,10807,2024-11-21,948.8907947336625,PayPal
917,1660,2024-03-22,329.8318756331847,Debit Card
918,15414,2024-08-04,196.7253362115685,Credit Card
919,15074,2024-01-11,315.56639888281285,Credit Card
920,5658,2024-01-12,902.4818121069972,UPI
921,12481,2024-10-14,588.7060760092755,Debit Card
922,14945,2024-08-25,180.0983939627215,PayPal
923,12310,2024-06-13,942.4370686429248,UPI
924,7811,2024-07-24,919.8734530576426,UPI
925,15449,2024-11-03,808.39477552212,Debit Card
926,12244,2024-08-08,276.8608534051659,UPI
927,7709,2024-12-12,859.9786942022206,UPI
928,846,2024-04-12,606.4978876469462,PayPal
929,17617,2024-07-08,769.4326695875346,UPI
930,4344,2024-09-22,388.4516158790911,Credit Card
931,11103,2024-07-05,421.60326625223837,Debit Card
932,17009,2024-02-15,159.45260013598136,Credit Card
933,8703,2024-11-17,306.56610587166193,PayPal
934,7600,2024-01-12,348.7746383722374,Debit Card
935,11665,2024-03-06,271.29544350985344,Debit Card
936,7527,2024-06-14,294.4291848286281,Credit Card
937,5629,2024-10-18,482.88658426502985,UPI
938,1447,2024-11-13,658.9753123266157,PayPal
939,1953,2024-12-14,102.66039277308883,Debit Card
940,10366,2024-05-28,207.93021120293557,Credit Card
941,14785,2024-03-11,109.26447720687227,PayPal
942,17296,2024-10-05,752.0197735274897,Debit Card
943,7243,2024-09-28,894.543578226697,UPI
944,12625,2024-03-27,795.4451621231925,Debit Card
945,10861,2024-11-29,511.80327747506925,Credit Card
946,14206,2024-05-31,114.63466102642698,PayPal
947,14356,2024-06-17,760.1709771226479,UPI
948,6617,2024-06-22,997.6777115422997,Credit Card
949,7023,2024-03-27,717.9594072576205,PayPal
950,16993,2024-02-11,45.356623177422904,Credit Card
951,5860,2024-02-02,428.3067991340356,Debit Card
952,3365,2024-07-24,251.37413447989852,PayPal
953,10326,2024-05-14,867.4745960876464,UPI
954,10417,2024-01-08,644.345554013166,Debit Card
955,12996,2024-07-11,943.3337761240763,Debit Card
956,16150,2024-08-16,836.0353784146753,PayPal
957,6132,2024-01-14,741.3967294891579,PayPal
